Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,low_rank_min,low_rank_winner,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax,gap3_over_gamma,gap4_over_gamma,gap5_over_gamma,gap6_over_gamma,gap7_over_gamma,gap8_over_gamma,gap9_over_gamma,gap10_over_gamma
0.265,0.08616666666666667,0.2554319700280894,0.2814978229259117,0.2554319700280894,1,3,0.3083645379037603,0.05293256787567091,1,0.3083645379037603,0.3439040445967826,0.3828611528829235,0.4217927637312272,0.4587383333610415,0.4930361899256945,0.524800476362527,0.5544325805768107
0.265,0.08733333333333333,0.25163743817918593,0.2817469687193834,0.25163743817918593,1,3,0.3084930406976137,0.05685560251842775,1,0.3084930406976137,0.3439951553388975,0.3829435214567751,0.4218783006605135,0.4588303332208684,0.49313373876121,0.5249014648153812,0.5545351747625686
0.265,0.0885,0.24832207383368032,0.2819996104039794,0.24832207383368032,1,3,0.3086232566644566,0.06030118283077629,1,0.3086232566644566,0.34408747090683245,0.3830269752035588,0.42196496826299673,0.4589235577491059,0.4932325940113676,0.5250038106829912,0.5546391502315418
0.265,0.08966666666666667,0.24535199171597638,0.2822557524868513,0.24535199171597638,1,3,0.3087551850578132,0.0634031933418368,1,0.3087551850578132,0.34418099045500555,0.3831115132097842,0.4220527657391247,0.45901800643079127,0.4933327554512657,0.5251075139347724,0.5547445070464666
0.265,0.09083333333333334,0.24264497497117848,0.28251539943296167,0.24264497497117848,1,3,0.30888882511155863,0.06624385014038014,1,0.30888882511155863,0.34427571312498734,0.38319713454926935,0.4221416922780073,0.45911367874344317,0.49343422285268795,0.5252125745396785,0.5548512452709928
0.265,0.092,0.24014640039664453,0.28277855565964183,0.24014640039664453,1,3,0.3090241760395216,0.06887777564287706,1,0.3090241760395216,0.344371638045445,0.3832838382830828,0.4222317470574139,0.45921057415707084,0.4935369959840481,0.5253189924661873,0.5549593649696869
0.265,0.09316666666666666,0.23781787827337109,0.28304522553098177,0.23781787827337109,1,3,0.30916123703508436,0.07134335876171327,1,0.30916123703508436,0.34446876433206947,0.3833716234595645,0.4223229292437231,0.4593086921341191,0.49364107461040463,0.5254267676822959,0.5550688662080425
0.265,0.09433333333333332,0.23563126198637752,0.2833154133520442,0.23563126198637752,1,3,0.3093000072707735,0.07366874528439599,1,0.3093000072707735,0.34456709108750816,0.383460489114269,0.42241523799189434,0.4594080321294639,0.4937464584934396,0.525535900155534,0.5551797490524838
0.265,0.0955,0.2335652216639107,0.2835891233629131,0.2335652216639107,1,3,0.3094404858978504,0.0758752642339397,1,0.3094404858978504,0.3446666174013111,0.38355043426995333,0.422508672445458,0.4595085935903621,0.49385314739143027,0.5256463898529378,0.5552920135703417
0.265,0.09666666666666666,0.23160315826710165,0.2838663597325613,0.23160315826710165,1,3,0.3095826720458874,0.07797951377878576,1,0.3095826720458874,0.3447673423498479,0.38364145793656085,0.42260323173646186,0.4596103759564362,0.49396114105925193,0.5257582367410649,0.5554056598299109
0.265,0.09783333333333333,0.22973186930474587,0.2841471265525347,0.22973186930474587,1,3,0.3097265648223495,0.07999469551760363,1,0.3097265648223495,0.34486926499625414,0.3837335591111921,0.4226989149854611,0.45971337865965517,0.4940704392483551,0.5258714407859799,0.5555206879004011
0.265,0.099,0.22794066024785226,0.2844314278304551,0.22794066024785226,1,3,0.30987216331215905,0.0819315030643068,1,0.30987216331215905,0.3449723843903568,0.38382673677807844,0.4227957213014735,0.4598176011242816,0.4941810417067495,0.5259860019532674,0.5556370978519771
0.265,0.10016666666666667,0.22622073261752018,0.2847192674833379,0.22622073261752018,1,3,0.3100194665772656,0.08379873395974541,1,0.3100194665772656,0.34507669956860504,0.3839209899085657,0.42289364978195654,0.45992304276685775,0.4942929481789714,0.5261019202080076,0.5557548897557312
0.265,0.10133333333333333,0.22456475051244018,0.2850106493307079,0.22456475051244018,1,3,0.31016847365619926,0.08560372314375908,1,0.31016847365619926,0.3451822095539948,0.3840163174610836,0.42299269951278406,0.46002970299617446,0.49440615840612306,0.5262191955148017,0.5558740636837157
0.265,0.1025,0.22296652601256298,0.2853055770875322,0.22296652601256298,1,3,0.31031918356362864,0.08735265755106567,1,0.31031918356362864,0.3452889133560097,0.3841127183811316,0.42309286956819653,0.4601375812132439,0.4945206721257705,0.5263378278377262,0.5559946197089272
0.265,0.10366666666666666,0.22142078601571863,0.2856040543569456,0.22142078601571863,1,3,0.31047159528990576,0.08905080927418713,1,0.31047159528990576,0.3453968099705438,0.38421019160124015,0.42319415901078594,0.4602466768112512,0.49463648907201707,0.5264578171403735,0.5561165579053348
0.265,0.10483333333333333,0.21992299622524086,0.28590608462278,0.21992299622524086,1,3,0.31062570780060406,0.09070271157536319,1,0.31062570780060406,0.34550589837982754,0.38430873604095867,0.4232965668914553,0.4603569891755492,0.49475360897540965,0.5265791633858246,0.5562398783478331
0.265,0.106,0.21846922610879627,0.2862116712418829,0.21846922610879627,1,3,0.3107815200360636,0.09231229392726731,1,0.3107815200360636,0.34561617755235097,0.3844083506068234,0.42340009224939074,0.46046851768361147,0.49487203156296883,0.5267018665366529,0.5563645811123117
0.265,0.10716666666666666,0.21705604378685467,0.2865208174362339,0.21705604378685467,1,3,0.31093903091091313,0.09388298712405846,1,0.31093903091091313,0.3457276464428071,0.38450903419234644,0.42350473411203043,0.4605812617049925,0.4949917565581629,0.5268259265549088,0.5564906662756193
0.265,0.10833333333333334,0.21568043315453783,0.2868335262848449,0.21568043315453783,1,3,0.3110982393135992,0.09541780615906137,1,0.3110982393135992,0.34584030399199145,0.38461078567796814,0.4236104914950301,0.46069522060132856,0.49511278368087935,0.5269513434021496,0.5566181339155621
0.265,0.1095,0.21433972776995053,0.28714980071544743,0.21433972776995053,1,3,0.311259144105908,0.09691941633595746,1,0.311259144105908,0.3459541491267517,0.38471360393104576,0.42371736340222155,0.4608103937262592,0.49523511264741826,0.5270781170393848,0.5567469841109299
0.265,0.11066666666666666,0.21303155755907888,0.28746964349596416,0.21303155755907888,1,3,0.31142174412246765,0.09839018656338877,1,0.31142174412246765,0.3460691807598945,0.3848174878058368,0.4238253488256022,0.4609267804254333,0.49535874317045603,0.527206247427123,0.5568772169415124
0.265,0.11183333333333333,0.21175380543924405,0.28779305722575854,0.21175380543924405,1,3,0.3115860381702724,0.09983223273102837,1,0.3115860381702724,0.34618539779011737,0.38492243614345556,0.4239344467452731,0.4610443800364665,0.4954836749590534,0.5273357345253388,0.5570088324880358
0.265,0.113,0.21050457170494524,0.2881200443266615,0.21050457170494524,1,3,0.3117520250281712,0.10124745332322593,1,0.3117520250281712,0.34630279910192874,0.3850284477718609,0.42404465612942344,0.46116319188887517,0.49560990771862934,0.5274665782934819,0.5571418308322649
0.265,0.11416666666666667,0.20928214455134087,0.2884506070337767,0.20928214455134087,1,3,0.3119197034463771,0.10263755889503623,1,0.3119197034463771,0.346421383565569,0.3851355215058158,0.4241559759342972,0.46128321530409144,0.4957374411509159,0.5275987786904522,0.5572762120569249
0.265,0.11533333333333333,0.20808497549665128,0.28878474738605575,0.20808497549665128,1,3,0.3120890721459499,0.1040040966492986,1,0.3120890721459499,0.3465411500369306,0.3852436561468823,0.4242684051041443,0.46140444959540533,0.4958662749539848,0.5277323356746343,0.5574119762457427
0.265,0.11649999999999999,0.20691165874891787,0.2891224672166455,0.20691165874891787,1,3,0.31226012981828327,0.1053484710693654,1,0.31226012981828327,0.34666209735748316,0.3853528504833779,0.42438194257120165,0.46152689406792224,0.4959964088221754,0.5278672492038599,0.5575491234834565
0.265,0.11766666666666666,0.20576091377417202,0.2894637681430054,0.20576091377417202,1,3,0.3124328751245932,0.1066719613504212,1,0.3124328751245932,0.34678422435419115,0.3854631032903606,0.4244965872556503,0.46165054801853633,0.49612784244613506,0.528003519235406,0.5576876538558063
0.265,0.11883333333333333,0.2046315704824589,0.28980865155679164,0.2046315704824589,1,3,0.3126073066953844,0.1079757362129255,1,0.3126073066953844,0.3469075298394242,0.38557441332959247,0.42461233806557547,0.46177541073589756,0.49626057551274444,0.5281411457260283,0.5578275674495269
0.265,0.12,0.20352255656945034,0.2901571186135078,0.20352255656945034,1,3,0.31278342312992347,0.10926086656047312,1,0.31278342312992347,0.3470320126108913,0.3856867793495225,0.4247291938969414,0.46190148150037175,0.49639460770513283,0.5282801286319018,0.5579688643523851
0.2675,0.05,0.25964794469985386,0.2758350548043948,0.25964794469985386,1,3,0.3061300463695418,0.046482101669687914,1,0.3061300463695418,0.3431049044499346,0.3827027383458689,0.42185530711599223,0.45883743854741704,0.4931359401532243,0.5249300710405204,0.5546333242687125
0.2675,0.051166666666666666,0.26015867125349046,0.2759754141794383,0.26015867125349046,1,3,0.3062040042809375,0.046045333027447066,1,0.3062040042809375,0.3431578564179598,0.3827510589730644,0.4219056618517971,0.4588915132028215,0.4931930991308078,0.5249890880574966,0.5546931755492706
0.2675,0.052333333333333336,0.26068761001470475,0.27611906483702786,0.26068761001470475,1,3,0.30627966369580095,0.0455920536810962,1,0.30627966369580095,0.34321202274818885,0.3828004863664672,0.42195717140374145,0.4589468309697189,0.49325157475174436,0.5250494661104015,0.5547544078152921
0.2675,0.053500000000000006,0.2612354361140352,0.2762660102733434,0.2612354361140352,1,3,0.3063570242938321,0.04512158817979689,1,0.3063570242938321,0.3432674029614613,0.38285101999659604,0.4220098353195642,0.4590033915670469,0.493311366899748,0.5251112051890402,0.554817021105392
0.2675,0.05466666666666667,0.2618028811961857,0.27641625403959347,0.2618028811961857,1,3,0.3064360857443797,0.04463320454819397,1,0.3064360857443797,0.34332399656727597,0.38290265932180667,0.42206365313657473,0.4590611947071877,0.49337247545581436,0.525174305282955,0.5548810154590902
0.2675,0.05583333333333333,0.26239073985390016,0.27656979974016904,0.26239073985390016,1,3,0.3065168477062499,0.044126107852349716,1,0.3065168477062499,0.34338180306375626,0.38295540378830645,0.4221186243815868,0.4591202400959455,0.4934349002981924,0.525238766381443,0.554946390916826
0.2675,0.057,0.26299987704922945,0.2767266510307498,0.26299987704922945,1,3,0.3065993098274779,0.04359943277824846,1,0.3065993098274779,0.34344082193761316,0.38300925283011705,0.4221747485709346,0.4591805274325394,0.4934986413023937,0.5253045884735627,0.5550131475199258
0.2675,0.05816666666666667,0.2636312367129447,0.27688681161632633,0.2636312367129447,1,3,0.3066834717451075,0.04305223503216282,1,0.3066834717451075,0.34350105266411113,0.38306420586907175,0.42223202521045555,0.45924205640957044,0.4935636983411654,0.5253717715481108,0.5550812853106293
0.2675,0.059333333333333335,0.26428585175796765,0.27705028524915815,0.26428585175796765,1,3,0.3067693330849713,0.042483481327003636,1,0.3067693330849713,0.3435624947070257,0.38312026231478863,0.422290453795452,0.45930482671303524,0.49363007128449027,0.5254403155936408,0.5551508043320972
0.2675,0.0605,0.2649648558005638,0.2772170757266559,0.2649648558005638,1,3,0.30685689346145356,0.04189203766088978,1,0.30685689346145356,0.34362514751860734,0.3831774215646723,0.4223500338106863,0.459368838022277,0.4936977599995917,0.5255102205984653,0.5552217046283975
0.2675,0.06166666666666667,0.2656694969579322,0.2773871868891854,0.2656694969579322,1,3,0.30694615247725837,0.04127665551932619,1,0.30694615247725837,0.34368901053954193,0.38323568300388455,0.4224107647303692,0.45943409000998614,0.4937667643509077,0.525581486550627,0.5552939862444977
0.2675,0.06283333333333334,0.2664011541886322,0.27756062261779413,0.2664011541886322,1,3,0.3070371097231636,0.04063595553453142,1,0.3070371097231636,0.3437540831989054,0.3832950460053357,0.4224726460181119,0.4595005823421944,0.49383708420008554,0.5256541134379347,0.5553676492263097
0.2675,0.064,0.26716135677124386,0.2777373868318631,0.26716135677124386,1,3,0.30712976477777754,0.03996840800653367,1,0.30712976477777754,0.3438203649141272,0.3833555099296706,0.4225356771269428,0.45956831467822346,0.49390871940598075,0.5257281012479241,0.5554426936206528
0.2675,0.06516666666666666,0.26795180768855326,0.27791748348666934,0.26795180768855326,1,3,0.3072241172072932,0.039272309518739945,1,0.3072241172072932,0.34388785509095,0.38341707412523596,0.4225998574992651,0.4596372866706953,0.49398166982464425,0.5258034499678821,0.555519119475267
0.2675,0.06633333333333333,0.26877441191631135,0.2781009165708621,0.26877441191631135,1,3,0.30732016656521854,0.03854575464890719,1,0.30732016656521854,0.3439565531233822,0.3834797379280889,0.42266518656683183,0.4597074979655141,0.4940559353093052,0.5258801595848519,0.5555969268388321
0.2675,0.0675,0.2696313109319639,0.2782876901038644,0.2696313109319639,1,3,0.3074179123921289,0.03778660146016499,1,0.3074179123921289,0.34402645839365636,0.38354350066196047,0.4227316637507371,0.459778948201822,0.4941315157103795,0.5259582300855974,0.5556761157609319
0.2675,0.06866666666666667,0.27052492519649285,0.278477808133168,0.27052492519649285,1,3,0.30751735421539567,0.03699242901890282,1,0.30751735421539567,0.3440975702721834,0.38360836163825407,0.42279928846140835,0.4598516370120141,0.49420841087544165,0.5260376614566558,0.5557566862921007
0.2675,0.06983333333333333,0.2714580069772183,0.2786712747315475,0.2714580069772183,1,3,0.30761849154890897,0.03616048457169069,1,0.30761849154890897,0.3441698881175095,0.38367432015600655,0.42286806009854716,0.45992556402169743,0.4942866206492307,0.5261184536842534,0.5558386384837923
0.2675,0.07100000000000001,0.27243370675669887,0.2788680939941838,0.27243370675669887,1,3,0.30772132389281365,0.03528761713611478,1,0.30772132389281365,0.3442434112762686,0.3837413755018939,0.42293797805114086,0.46000072884967247,0.49436614487362135,0.5262006067544047,0.5559219723884167
0.2675,0.07216666666666667,0.27345565774751135,0.27906827003567336,0.27345565774751135,1,3,0.3078258507332138,0.03437019298570243,1,0.3078258507332138,0.34431813908313813,0.3838095269502018,0.4230090416974167,0.46007713110792225,0.49444698338763937,0.5262841206528323,0.5560066880593049
0.2675,0.07333333333333333,0.27452808492149844,0.27927180698695797,0.27452808492149844,1,3,0.3079320715418955,0.033403986620397064,1,0.3079320715418955,0.34439407086079155,0.38387877376280904,0.42308125040484723,0.46015477040159136,0.4945291360274397,0.5263689953649902,0.5560927855507374
0.2675,0.0745,0.2756559478234055,0.2794787089921429,0.2756559478234055,1,3,0.30803998577603053,0.03238403795262501,1,0.30803998577603053,0.34447120591984065,0.3839491151891657,0.42315460353009154,0.460233646328952,0.49461260262627443,0.5264552308760992,0.5561802649179272
0.2675,0.07566666666666666,0.27684513088141943,0.2796889802052029,0.27684513088141943,1,3,0.3081495928778836,0.031304461996464195,1,0.3081495928778836,0.34454954355880196,0.3840205504662788,0.4232291004190086,0.46031375848139355,0.49469738301452376,0.5265428271710763,0.5562691262170593
0.2675,0.07683333333333334,0.27810270201986836,0.2799026247866,0.27810270201986836,1,3,0.3082608922745041,0.03015819025463573,1,0.3082608922745041,0.3446290830640371,0.3840930788186981,0.42330474040660276,0.46039510644341153,0.49478347701964753,0.5266317842345833,0.5563593695052553
0.2675,0.078,0.2794372720677323,0.28011964689977376,0.2794372720677323,1,3,0.30837388337742183,0.028936611309689553,1,0.30837388337742183,0.3447098237097047,0.38416669945848303,0.4233815228170191,0.4604776897925568,0.4948708844662007,0.5267221020510138,0.5564509948405789
0.2675,0.07916666666666666,0.2808595074336456,0.2803400507075246,0.2803400507075246,2,3,0.3084885655823356,0.028148514874811015,2,0.3084885655823356,0.3447917647577067,0.384241411585202,0.4234594469635034,0.46056150809944923,0.49495960517581117,0.5268137806044861,0.556544002282073
0.2675,0.08033333333333334,0.28238288414026735,0.28056384036828474,0.28056384036828474,2,3,0.3086049382687924,0.028041097900507628,2,0.3086049382687924,0.3448749054576398,0.3843172143858914,0.4235385121483968,0.46064656092771805,0.49504963896716864,0.526906819878848,0.5566383918897255
0.2675,0.0815,0.2840248380865201,0.2807910200322654,0.2807910200322654,2,3,0.3087230007998679,0.027931980767602504,2,0.3087230007998679,0.3449592450467462,0.3843941070350524,0.42361871766309733,0.4607328478340186,0.49514098565601267,0.5270012198576554,0.5567341637245012
0.2675,0.08266666666666667,0.2858085993094438,0.28102159383748365,0.28102159383748365,2,3,0.3088427525218315,0.02782115868434787,2,0.3088427525218315,0.34504478274984723,0.38447208869463195,0.4237000627880416,0.460820368367973,0.4952336450551163,0.5270969805242216,0.5568313178483052
0.2675,0.08383333333333333,0.2877662826547956,0.2812555659056687,0.2812555659056687,2,3,0.3089641927638241,0.027708626858155394,2,0.3089641927638241,0.345131517779301,0.38455115851398286,0.42378254679266125,0.46090912207217155,0.4953276169742922,0.5271941018615371,0.5569298543240443
0.2675,0.08499999999999999,0.28994447570759413,0.28149294033803574,0.28149294033803574,2,3,0.30908732083750745,0.027594380499471716,2,0.30908732083750745,0.3452194493349473,0.3846313156298671,0.4238661689353803,0.4609991084821264,0.4954229012203562,0.5272925838523507,0.5570297732155883
0.2675,0.08616666666666667,0.2924153348466023,0.28173372121092893,0.28173372121092893,2,3,0.30921213603672515,0.027478414825796216,2,0.30921213603672515,0.3453085766040388,0.38471255916641456,0.42395092846357946,0.46109032712627845,0.4955194975971371,0.5273924264791011,0.5571310745877677
0.2675,0.08733333333333333,0.2953017271384006,0.28197791257133814,0.28197791257133814,2,3,0.3093386376371595,0.02736072506582138,2,0.3093386376371595,0.34539889876120417,0.38479488823512153,0.4240368246135576,0.46118277752594006,0.4956174059054477,0.5274936297239576,0.55723375850641
0.2675,0.0885,0.279432643682827,0.2822255184322713,0.279432643682827,1,3,0.30946682489596566,0.030034181213138667,1,0.30946682489596566,0.3454904149683705,0.38487830193481265,0.424123856610532,0.46127645919529836,0.49571662594308685,0.5275961935688085,0.557337825038323
0.2675,0.08966666666666667,0.2705008257655413,0.2824765427679896,0.2705008257655413,1,3,0.3095966970514193,0.03909587128587799,1,0.3095966970514193,0.3455831243747231,0.3849627993516287,0.42421202366857474,0.4613713716413645,0.4958171575048041,0.5277001179952325,0.5574432742512977
0.2675,0.09083333333333334,0.2644955157397802,0.2827309895091049,0.2644955157397802,1,3,0.30972825332255066,0.045232737582770466,1,0.30972825332255066,0.34567702611663603,0.38504837955900145,0.4243013249906169,0.4614675143639616,0.4959190003823164,0.5278054029845328,0.5575501062141197
0.2675,0.092,0.2597560969577165,0.28298886253752176,0.2597560969577165,1,3,0.30986149290876885,0.050105395951052345,1,0.30986149290876885,0.34577211931761354,0.3851350416176339,0.4243917597683969,0.4615648868557013,0.4960221543642703,0.5279120485177234,0.5576583209965673
0.2675,0.09316666666666666,0.25575985909049725,0.28325016568124184,0.25575985909049725,1,3,0.30999641498949637,0.05423655589899912,1,0.30999641498949637,0.34586840308823336,0.3852227845754751,0.4244833271824532,0.4616634886019523,0.4961266192362409,0.528020054575521,0.5577679186694178
0.2675,0.09433333333333332,0.2522632690650195,0.2835149027090071,0.2522632690650195,1,3,0.31013301872378474,0.057869749658765235,1,0.31013301872378474,0.345965876526084,0.3853116074677031,0.42457602640207165,0.4617633190808085,0.49623239478071685,0.5281294211383372,0.5578788993044609
0.2675,0.0955,0.24913018472945125,0.28378307732479224,0.24913018472945125,1,3,0.310271303249917,0.06114111852046572,1,0.310271303249917,0.3460645387157029,0.3854015093166934,0.4246698565852773,0.4618643777630771,0.4963394807770829,0.5282401481863109,0.5579912629744612
0.2675,0.09666666666666666,0.24627571750358218,0.2840546931621428,0.24627571750358218,1,3,0.3104112676850351,0.0641355501814529,1,0.3104112676850351,0.34616438872851396,0.3854924891320085,0.42476481687878914,0.4619666641122323,0.49644787700159665,0.5283522356992464,0.5581050097532387
0.2675,0.09783333333333333,0.2436428952855374,0.2843297537783444,0.2436428952855374,1,3,0.31055291112473205,0.06691001583919465,1,0.31055291112473205,0.3462654256227675,0.3855845459103612,0.42486090641800267,0.46207017758439284,0.4965575832274061,0.5284656836566901,0.5582201397155779
0.2675,0.099,0.2411913916041507,0.2846082626484335,0.2411913916041507,1,3,0.3106962326426479,0.06950484103849719,1,0.3106962326426479,0.34636764844346446,0.38567767863560226,0.42495812432694957,0.4621749176283167,0.49666859922450485,0.5285804920378245,0.5583366529373175
0.2675,0.10016666666666667,0.23889148543115624,0.2848902231590391,0.23889148543115624,1,3,0.31084123129007435,0.07194974585891811,1,0.31084123129007435,0.34647105622231433,0.38577188627869125,0.4250564697182664,0.46228088368532994,0.49678092475971164,0.528696660821595,0.558454549495311
0.2675,0.10133333333333333,0.23672056506702774,0.2851756386020578,0.23672056506702774,1,3,0.31098790609552596,0.07426734102849822,1,0.31098790609552596,0.3465756479776498,0.38586716779767244,0.42515594169317605,0.46238807518933484,0.4968945595966989,0.5288141899865847,0.5585738294674286
0.2675,0.1025,0.2346609804263193,0.2854645121681487,0.2346609804263193,1,3,0.31113625606434325,0.07647527563802395,1,0.31113625606434325,0.34668142271436286,0.38596352213766405,0.42525653934144286,0.4624964915667525,0.4970095034959228,0.5289330795111004,0.5586944929325742
0.2675,0.10366666666666666,0.23269865944998896,0.28575684694006165,0.23269865944998896,1,3,0.31128628017824916,0.0785876207282602,1,0.31128628017824916,0.34678837942384827,0.3860609482308071,0.42535826174134916,0.4626061322365243,0.49712575621465543,0.5290533293731076,0.5588165399706824
0.2675,0.10483333333333333,0.2308221814462566,0.2860526458857835,0.2308221814462566,1,3,0.31143797739493073,0.08061579594867413,1,0.31143797739493073,0.3468965170839335,0.3861594449962743,0.4254611079596521,0.46271699661005034,0.49724331750693085,0.5291749395502735,0.5589399706627329
0.2675,0.106,0.22902213600579224,0.28635191185149467,0.22902213600579224,1,3,0.31159134664761656,0.08256921064182432,1,0.31159134664761656,0.3470058346587984,0.3862590113402121,0.42556507705157137,0.46282908409117346,0.49736218712355634,0.5292979100199622,0.5590647850907529
0.2675,0.10716666666666666,0.22729066712785634,0.28665464755436115,0.22729066712785634,1,3,0.31174638684461486,0.08445571971675853,1,0.31174638684461486,0.3471163310989285,0.3863596461557469,0.4256701680607314,0.46294239407615856,0.4974823648120847,0.5294222407591744,0.5591909833378041
0.2675,0.10833333333333334,0.22562114130927777,0.28696085557512097,0.22562114130927777,1,3,0.31190309686888895,0.08628195555961118,1,0.31190309686888895,0.34722800534102044,0.3864613483229374,0.42577638001915374,0.46305692595363085,0.49760385031680193,0.5295479317446438,0.5593185654880035
0.2675,0.1095,0.22400790088496253,0.2872705383504914,0.22400790088496253,1,3,0.312061475577601,0.08805357469263847,1,0.312061475577601,0.3473408563079319,0.3865641167087639,0.42588371194719293,0.4631726791045784,0.4977266433787009,0.5296749829527245,0.5594475316265376
0.2675,0.11066666666666666,0.2224460773998855,0.28758369816538704,0.2224460773998855,1,3,0.31222152180165674,0.08977544440177124,1,0.31222152180165674,0.3474548829086014,0.38666795016709793,0.42599216285353964,0.46328965290229457,0.49785074373547966,0.529803394359495,0.5595778818396263
0.2675,0.11183333333333333,0.22093144814116336,0.2879003371449408,0.22093144814116336,1,3,0.31238323434525855,0.09145178620409519,1,0.31238323434525855,0.347570084037976,0.3867728475386743,0.4261017317351551,0.46340784671236057,0.49797615112151844,0.5299331659406612,0.5597096162145868
0.2675,0.113,0.21946032427730694,0.2882204572463272,0.21946032427730694,1,3,0.3125466119854212,0.09308628770811428,1,0.3125466119854212,0.3476864585769446,0.38687880765106925,0.42621241757725636,0.463527259892609,0.4981028652678491,0.5300642976716267,0.559842734839783
0.2675,0.11416666666666667,0.21802946252798375,0.28854406025039375,0.21802946252798375,1,3,0.3127116534715215,0.09468219094353778,1,0.3127116534715215,0.3478040053922616,0.38698582931867875,0.4263242193532668,0.4636478917930777,0.49823088590217707,0.5301967895274374,0.5599772378046707
0.2675,0.11533333333333333,0.21663599461215635,0.28887114775309664,0.21663599461215635,1,3,0.31287835752481247,0.09624236291265612,1,0.31287835752481247,0.34792272333647367,0.38709391134268584,0.42643713602479666,0.4637697417559959,0.4983602127488032,0.5303306414828307,0.5601131251997653
0.2675,0.11649999999999999,0.21527737030906402,0.2892017211567262,0.21527737030906402,1,3,0.31304672283795026,0.09776935252888624,1,0.31304672283795026,0.3480426112478442,0.38720305251103015,0.42655116654158975,0.4638928091157431,0.4984908455286692,0.5304658535121621,0.5602503971166745
0.2675,0.11766666666666666,0.21395131106957427,0.2895357816609393,0.21395131106957427,1,3,0.3132167480745091,0.09926543700493484,1,0.3132167480745091,0.34816366795028436,0.3873132515983997,0.42666630984150505,0.4640170931988007,0.4986227839592849,0.5306024255894872,0.5603890536481134
0.2675,0.11883333333333333,0.2126557718952533,0.289873330253586,0.2126557718952533,1,3,0.3133884318684908,0.10073265997323749,1,0.3133884318684908,0.34828589225326667,0.3874245073661869,0.42678256485046745,0.4641425933237415,0.4987560277547523,0.5307403576884868,0.5605290948878658
0.2675,0.12,0.2113889097622939,0.29021436770133424,0.2113889097622939,1,3,0.31356177282383046,0.10217286306153656,1,0.31356177282383046,0.3484092829517645,0.38753681856247807,0.42689993048244396,0.4642693088011735,0.49889057662572867,0.5308796497825156,0.5606705209308269
0.27,0.05,0.2594221660210455,0.27619165629930653,0.2594221660210455,1,3,0.30703195623771384,0.047609790216668335,1,0.30703195623771384,0.3445324870445269,0.3845534924082321,0.42399654351137434,0.4611653084114602,0.4955948168238324,0.5275004359781388,0.5573135199723519
0.27,0.051166666666666666,0.2599177091989202,0.2763294236105889,0.2599177091989202,1,3,0.30710479683159797,0.04718708763267776,1,0.30710479683159797,0.34458500823070476,0.3846018068476434,0.4240471085617522,0.46121963470909455,0.4956521708274711,0.5275595660387292,0.5573734157718707
0.27,0.052333333333333336,0.2604305061393417,0.2764704174506585,0.2604305061393417,1,3,0.30717931290655964,0.04674880676721793,1,0.30717931290655964,0.3446387337741015,0.38465122791232664,0.42409883340349747,0.4612752101062754,0.49571084612929345,0.5276200598358817,0.5574346936200982
0.27,0.053500000000000006,0.26096115242284434,0.27661464098097177,0.26096115242284434,1,3,0.307255504126651,0.046294351703806635,1,0.307255504126651,0.3446936631911077,0.3847017550729168,0.4241517175928441,0.4613320343345998,0.4957708426238128,0.5276819173658271,0.5574973535581823
0.27,0.05466666666666667,0.26151029071513143,0.2767620974112044,0.26151029071513143,1,3,0.3073333701454234,0.04582307943029196,1,0.3073333701454234,0.3447497959867154,0.38475338778790974,0.42420576067577864,0.46139010711939465,0.4958321602030812,0.5277451386246952,0.5575613956282143
0.27,0.05583333333333333,0.26207861577017316,0.27691278999749447,0.26207861577017316,1,3,0.30741291060571674,0.045334294835543576,1,0.30741291060571674,0.3448071316544789,0.38480612550363236,0.4242609621880108,0.4614494281797024,0.49589479875664766,0.5278097236085277,0.5576268198732588
0.27,0.057,0.2626668801494956,0.27706672204061755,0.2626668801494956,1,3,0.30749412513946855,0.04482724498997298,1,0.30749412513946855,0.34486566967647453,0.384859967654253,0.42431732165494623,0.4615099972282716,0.49595875817157814,0.527875672313282,0.5576936263373375
0.27,0.05816666666666667,0.2632759007861561,0.2772238968840971,0.2632759007861561,1,3,0.30757701336748977,0.04430111258133368,1,0.30757701336748977,0.34492540952327255,0.38491491366172964,0.4243748385916658,0.4615718139715268,0.49602403833244574,0.5279429847348026,0.5577618150654536
0.27,0.059333333333333335,0.2639065665500482,0.2773843179122579,0.2639065665500482,1,3,0.3076615748992715,0.0437550083492233,1,0.3076615748992715,0.34498635065390443,0.3849709629358327,0.42443351250292993,0.46163487810958526,0.4960906391212939,0.5280116608688425,0.5578313861035609
0.27,0.0605,0.2645598470066783,0.27754798854819107,0.2645598470066783,1,3,0.3077478093327473,0.04318796232606903,1,0.3077478093327473,0.34504849251580955,0.38502811487411104,0.424493342883141,0.46169918933619936,0.49615856041768214,0.5280817007110634,0.5579023394986109
0.27,0.06166666666666667,0.26523680260661087,0.2777149122516704,0.26523680260661087,1,3,0.30783571625409106,0.0425989136474802,1,0.30783571625409106,0.3451118345448238,0.38508636886186937,0.4245543292163229,0.4617647473387707,0.496227802098612,0.5281531042570161,0.5579746752985019
